0,356,8,4,0,64,80,88,0,0,18
0,398,3,0,0,77,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,48
0,356,8,4,0,64,80,89,0,0,32
0,398,3,0,0,92,0,0,0,0,0
0,356,8,4,0,64,80,89,0,0,63
0,398,3,0,0,107,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,18
0,773,2,0,151,0,0,0,0,0,0
0,398,3,0,0,122,0,0,0,0,0
0,476,4,2,0,0,27,0,0,0,0
0,356,8,4,0,64,80,91,0,0,31
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,64,80,90,0,0,47
0,398,3,0,0,92,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,3
0,57,2,0,253,0,0,0,0,0,0
0,398,3,0,0,107,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,18
0,356,8,4,0,64,80,91,0,0,0
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,64,80,91,0,0,31
0,398,3,0,0,77,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,48
0,57,2,0,223,0,0,0,0,0,0
0,398,3,0,0,92,0,0,0,0,0
0,476,4,2,0,0,12,0,0,0,0
0,356,8,4,0,64,80,90,0,0,62
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,64,80,91,0,0,0
0,398,3,0,0,122,0,0,0,0,0
0,476,4,2,0,0,27,0,0,0,0
0,356,8,4,0,64,80,89,0,0,17
0,57,2,0,253,0,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,48
0,356,8,4,0,64,80,88,0,0,33
0,398,3,0,0,92,0,0,0,0,0
0,57,2,0,192,0,0,0,0,0,0
0,398,3,0,0,107,0,0,0,0,0
0,319,8,0,191,0,187,0,0,0,156
0,356,8,4,0,64,80,87,0,0,4
0,398,3,0,0,122,0,0,0,0,0
0,660,8,6,12,0,4,20,8,0,21
0,356,8,4,0,64,80,87,0,0,19
0,319,8,0,191,0,187,0,0,0,186
0,356,8,4,0,64,80,86,0,0,35
0,398,3,0,0,92,0,0,0,0,0
0,356,8,4,0,64,80,86,0,0,50
0,398,3,0,0,107,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,18
0,356,8,4,0,64,80,86,0,0,5
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,64,80,86,0,0,20
0,398,3,0,0,77,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,48
0,356,8,4,0,64,80,87,0,0,34
0,398,3,0,0,92,0,0,0,0,0
0,356,8,4,0,64,80,87,0,0,49
0,57,2,0,223,0,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,18
0,356,8,4,0,64,80,88,0,0,3
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,64,80,88,0,0,18
0,398,3,0,0,77,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,48
0,356,8,4,0,64,80,88,0,0,33
0,398,3,0,0,92,0,0,0,0,0
0,356,8,4,0,64,80,89,0,0,63
0,398,3,0,0,107,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,18
0,356,8,4,0,64,80,91,0,0,0
0,398,3,0,0,122,0,0,0,0,0
0,660,8,6,12,0,4,20,8,0,6
0,356,8,4,0,64,80,90,0,0,16
0,380,8,0,0,0,0,16,0,0,48
0,356,8,4,0,64,80,91,0,0,46
0,314,8,75,0,49,0,0,0,0,143
0,356,8,4,0,64,80,91,0,0,61
0,57,2,0,238,0,0,0,0,0,0
0,356,8,4,0,64,80,91,0,0,0
0,398,3,0,0,122,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,33
0,356,8,4,0,64,80,91,0,0,31
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,64,80,90,0,0,47
0,398,3,0,0,92,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,3
0,356,8,4,0,64,80,91,0,0,61
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,64,80,91,0,0,0
0,57,2,0,223,0,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,33
0,356,8,4,0,64,80,91,0,0,31
0,398,3,0,0,77,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,48
0,57,2,0,238,0,0,0,0,0,0
0,319,8,0,189,0,187,0,0,0,7
0,1125,7,142,200,71,83,47,52,34,0
0,398,3,0,0,107,0,0,0,0,0
0,57,2,0,253,0,0,0,0,0,0
0,356,8,4,0,64,80,90,0,0,1
0,398,3,0,0,122,0,0,0,0,0
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,90,0,0,16
0,380,8,0,0,0,0,16,0,0,48
0,356,8,4,0,64,80,91,0,0,46
0,420,8,0,0,0,240,0,0,0,55
0,57,2,0,223,0,0,0,0,0,0
0,398,3,0,0,107,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,18
0,356,8,4,0,64,80,90,0,0,1
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,64,80,90,0,0,16
0,398,3,0,0,77,0,0,0,0,0
0,773,2,0,151,0,0,0,0,0,0
0,356,8,4,0,64,80,90,0,0,47
0,57,2,0,253,0,0,0,0,0,0
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,91,0,0,61
0,310,8,0,2,0,0,0,0,0,27
0,57,2,0,192,0,0,0,0,0,0
0,398,3,0,0,122,0,0,0,0,0
0,432,7,0,15,0,0,0,0,43,0
0,356,8,4,0,64,80,91,0,0,31
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,64,80,91,0,0,46
0,398,3,0,0,92,0,0,0,0,0
0,476,4,2,0,0,12,0,0,0,0
0,356,8,4,0,64,80,91,0,0,61
0,57,2,0,238,0,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,18
0,356,8,4,0,64,80,91,0,0,0
0,310,8,0,2,0,0,0,0,0,42
0,356,8,4,0,64,75,96,0,0,31
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,64,80,90,0,0,47
0,398,3,0,0,92,0,0,0,0,0
0,426,8,127,255,0,0,0,15,255,17
0,356,8,4,0,64,80,90,0,0,62
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,64,80,90,0,0,1
0,773,2,0,166,0,0,0,0,0,0
0,426,8,127,255,0,0,0,15,255,32
0,356,8,4,0,64,80,90,0,0,16
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,64,80,91,0,0,46
0,398,3,0,0,92,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,3
0,356,8,4,0,0,80,90,0,0,50
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,0,80,89,0,0,6
0,398,3,0,0,122,0,0,0,0,0
0,380,8,0,0,0,0,16,0,0,33
0,356,8,4,0,0,80,91,0,0,19
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,0,80,89,0,0,36
0,150,8,128,64,7,252,0,0,0,26
0,380,8,0,0,0,0,16,0,0,3
0,356,8,4,0,0,80,88,0,0,52
0,310,8,0,2,0,0,0,0,0,27
0,356,8,4,0,0,80,88,0,0,7
0,57,2,0,238,0,0,0,0,0,0
0,660,8,6,12,0,4,20,8,0,21
0,356,8,4,0,0,80,88,0,0,22
0,380,8,0,0,0,0,16,0,0,48
0,57,2,0,253,0,0,0,0,0,0
0,420,8,0,0,0,240,0,0,0,55
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,88,0,0,52
0,57,2,0,192,0,0,0,0,0,0
0,356,8,4,0,0,80,87,0,0,8
0,398,3,0,0,122,0,0,0,0,0
0,660,8,6,12,0,4,20,8,0,36
0,356,8,4,0,0,80,87,0,0,23
0,380,8,0,0,0,0,16,0,0,48
0,356,8,4,0,0,80,88,0,0,37
0,314,8,75,0,49,0,0,0,0,143
0,57,2,0,238,0,0,0,0,0,0
0,398,3,0,0,107,0,0,0,0,0
0,380,8,0,0,0,26,16,0,0,23
0,356,8,4,0,0,80,88,0,0,7
0,310,8,0,2,0,0,0,0,0,42
0,356,8,4,0,0,80,91,0,0,19
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,34
0,57,2,0,192,0,0,0,0,0,0
0,476,4,2,0,26,1,0,0,0,0
0,356,8,4,0,0,80,90,0,0,50
0,150,8,128,64,7,248,0,0,0,45
0,380,8,0,0,0,26,16,0,0,23
0,57,2,0,223,0,0,0,0,0,0
0,380,8,0,0,0,26,16,0,0,38
0,356,8,4,0,0,80,90,0,0,20
0,150,8,128,64,8,4,0,0,0,1
0,380,8,0,0,0,26,16,0,0,53
0,356,8,4,0,0,80,91,0,0,34
0,800,3,0,0,33,0,0,0,0,0
0,356,8,4,0,0,80,90,0,0,50
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,0,80,90,0,0,5
0,150,8,128,64,7,248,0,0,0,60
0,464,8,0,0,0,0,0,0,0,10
0,57,2,0,192,0,0,0,0,0,0
0,380,8,0,0,0,26,0,0,0,54
0,356,8,4,0,0,80,91,0,0,34
0,150,8,128,64,7,252,0,0,0,26
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,91,0,0,49
0,380,8,0,0,0,26,0,0,0,24
0,356,8,4,0,0,80,91,0,0,4
0,344,8,0,0,0,0,0,0,0,40
0,356,8,4,0,0,80,90,0,0,20
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,0,80,88,0,0,37
0,150,8,128,64,7,248,0,0,0,30
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,87,0,0,53
0,380,8,0,0,0,26,0,0,0,24
0,356,8,4,0,0,80,86,0,0,9
0,420,8,0,0,0,240,0,0,0,40
0,356,8,4,0,0,80,86,0,0,24
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,0,80,86,0,0,39
0,150,8,128,64,7,252,0,0,0,26
0,420,8,0,0,0,240,0,0,0,55
0,356,8,4,0,0,80,87,0,0,53
0,314,8,75,0,49,0,0,0,0,158
0,356,8,4,0,0,80,86,0,0,9
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,0,80,87,0,0,23
0,150,8,128,64,7,248,0,0,0,15
0,380,8,0,0,0,145,0,0,0,55
0,57,2,0,192,0,0,0,0,0,0
0,314,8,75,0,49,0,0,0,0,143
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,86,0,0,54
0,57,2,0,223,0,0,0,0,0,0
0,356,8,4,0,0,80,86,0,0,9
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,0,80,86,0,0,24
0,150,8,128,64,7,252,0,0,0,11
0,380,8,0,0,0,145,0,0,0,55
0,773,2,0,166,0,0,0,0,0,0
0,344,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,88,0,0,52
0,150,8,128,64,7,252,0,0,0,41
0,380,8,0,0,0,145,0,0,0,25
0,356,8,4,0,0,80,89,0,0,6
0,432,7,0,15,0,0,0,0,73,0
0,356,8,4,0,0,80,91,0,0,19
0,319,8,0,187,0,188,0,0,0,53
0,356,8,4,0,0,80,90,0,0,35
0,398,3,0,0,92,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,49
0,150,8,128,64,7,252,0,0,0,41
0,380,8,0,0,0,145,0,0,0,25
0,57,2,0,238,0,0,0,0,0,0
0,344,8,0,0,0,0,0,0,0,40
0,356,8,4,0,0,80,90,0,0,20
0,150,8,128,64,7,252,0,0,0,11
0,57,2,0,253,0,0,0,0,0,0
0,356,8,4,0,0,80,90,0,0,35
0,310,8,0,2,0,0,0,0,0,12
0,356,8,4,0,0,80,90,0,0,50
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,0,80,89,0,0,6
0,150,8,128,64,7,252,0,0,0,56
0,380,8,0,0,0,186,0,0,0,45
0,57,2,0,223,0,0,0,0,0,0
0,314,8,75,0,49,0,0,0,0,188
0,380,8,0,0,0,186,0,0,0,60
0,356,8,4,0,0,80,89,0,0,36
0,432,7,0,15,0,0,0,0,88,0
0,356,8,4,0,0,80,88,0,0,52
0,344,8,0,0,0,0,0,0,0,25
0,356,8,4,0,0,80,88,0,0,7
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,0,80,88,0,0,22
0,150,8,128,64,7,252,0,0,0,11
0,380,8,0,0,0,186,0,0,0,60
0,57,2,0,192,0,0,0,0,0,0
0,380,8,0,0,0,186,0,0,0,15
0,356,8,4,0,0,80,89,0,0,51
0,150,8,128,128,7,252,0,0,0,37
0,380,8,0,0,0,186,0,0,0,30
0,356,8,4,0,0,80,88,0,0,7
0,432,7,0,15,0,0,0,0,73,0
0,356,8,4,0,0,80,89,0,0,21
0,319,8,0,189,0,188,0,0,0,51
0,356,8,4,0,0,80,88,0,0,37
0,398,3,0,0,92,0,0,0,0,0
0,773,2,0,136,0,0,0,0,0,0
0,150,8,128,64,7,252,0,0,0,41
0,314,8,75,0,49,0,0,0,0,158
0,356,8,4,0,0,80,90,0,0,5
0,398,3,0,0,122,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,19
0,150,8,128,64,7,252,0,0,0,11
0,380,8,0,0,0,205,0,0,0,56
0,356,8,4,0,0,80,88,0,0,37
0,319,8,0,187,0,188,0,0,0,8
0,356,8,4,0,0,80,88,0,0,52
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,0,80,88,0,0,7
0,150,8,128,64,7,252,0,0,0,56
0,426,8,127,255,0,0,0,0,101,4
0,356,8,4,0,0,80,88,0,0,22
0,344,8,0,0,0,0,0,0,0,55
0,356,8,4,0,0,80,89,0,0,36
0,398,3,0,0,92,0,0,0,0,0
0,356,8,4,0,0,80,87,0,0,53
0,57,2,0,192,0,0,0,0,0,0
0,380,8,0,0,1,242,0,0,0,17
0,356,8,4,0,0,80,87,0,0,8
0,398,3,0,0,122,0,0,0,0,0
0,660,8,6,12,0,4,20,8,0,21
0,1125,7,142,200,71,83,47,52,19,0
0,380,8,0,0,1,242,0,0,0,63
0,356,8,4,0,0,80,88,0,0,37
0,314,8,75,0,49,0,0,0,0,143
0,356,8,4,0,0,80,91,0,0,49
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,4
0,57,2,0,253,0,0,0,0,0,0
0,426,8,127,255,0,0,0,0,101,4
0,356,8,4,0,0,80,90,0,0,20
0,398,3,0,0,77,0,0,0,0,0
0,57,2,0,192,0,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,34
0,398,3,0,0,92,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,49
0,150,8,128,64,8,8,0,0,0,43
0,380,8,0,0,2,109,0,0,0,30
0,356,8,4,0,0,80,91,0,0,4
0,344,8,0,0,0,0,0,0,0,40
0,57,2,0,238,0,0,0,0,0,0
0,398,3,0,0,77,0,0,0,0,0
0,380,8,0,0,3,50,0,0,0,57
0,356,8,4,0,0,80,90,0,0,35
0,319,8,0,175,0,172,0,0,0,6
0,356,8,4,0,0,80,91,0,0,49
0,398,3,0,0,107,0,0,0,0,0
0,356,8,4,0,0,80,90,0,0,5
0,57,2,0,192,0,0,0,0,0,0
0,426,8,127,255,0,0,0,0,101,4
0,356,8,4,0,0,80,91,0,0,19
0,398,3,0,0,77,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,34
0,57,2,0,223,0,0,0,0,0,0
0,420,8,0,0,0,240,0,0,0,25
0,356,8,4,0,0,80,91,0,0,49
0,150,8,128,128,8,8,0,0,0,39
0,57,2,0,238,0,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,4
0,319,8,0,144,0,153,0,0,0,40
0,356,8,4,0,0,80,91,0,0,19
0,398,3,0,3,74,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,34
0,150,8,128,128,7,244,0,0,0,30
0,426,8,127,255,0,0,0,0,99,51
0,57,2,0,192,0,0,0,0,0,0
0,344,8,0,0,0,0,0,0,0,25
0,356,8,4,0,0,80,90,0,0,5
0,150,8,128,64,8,8,0,0,0,58
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,91,0,0,19
0,380,8,0,0,4,138,0,0,0,59
0,356,8,4,0,0,80,91,0,0,34
0,319,8,0,119,0,130,1,244,0,9
0,356,8,4,0,0,80,89,0,0,51
0,398,3,0,3,104,0,0,0,0,0
0,57,2,0,253,0,0,0,0,0,0
0,150,8,128,64,7,244,0,0,0,48
0,314,8,75,0,49,0,0,0,0,173
0,356,8,4,0,0,80,91,0,0,19
0,398,3,0,2,75,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,34
0,150,8,128,64,8,0,0,0,0,20
0,476,4,2,4,203,1,0,0,0,0
0,356,8,4,0,0,80,91,0,0,49
0,398,3,0,3,104,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,4
0,150,8,128,64,8,0,0,0,0,50
0,476,4,2,4,203,16,0,0,0,0
0,356,8,4,0,0,80,91,0,0,19
0,398,3,0,3,74,0,0,0,0,0
0,356,8,4,0,0,80,90,0,0,35
0,150,8,128,64,7,248,0,0,0,30
0,426,8,127,255,0,0,0,0,99,21
0,356,8,4,0,0,80,91,0,0,49
0,319,8,0,119,0,127,0,190,0,23
0,356,8,4,0,0,80,91,0,0,4
0,398,3,0,3,119,0,0,0,0,0
0,356,8,4,0,0,80,90,0,0,20
0,150,8,128,64,8,0,0,0,0,5
0,380,8,0,0,4,223,0,0,0,49
0,356,8,4,0,0,80,91,0,0,34
0,344,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,91,0,0,49
0,57,2,0,238,0,0,0,0,0,0
0,356,8,4,0,0,80,91,0,0,4
0,150,8,128,128,7,248,0,0,0,56
0,426,8,127,255,0,0,0,0,99,6
0,57,2,0,253,0,0,0,0,0,0
0,344,8,0,0,0,0,0,0,0,55
0,356,8,4,0,0,80,91,0,0,34
0,150,8,128,64,8,0,0,0,0,20
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,0,80,91,0,0,49
0,380,8,0,0,5,1,0,0,0,29
0,356,8,4,0,0,80,89,0,0,6
0,319,8,0,127,0,122,0,0,0,44
0,356,8,4,0,0,80,88,0,0,22
0,398,3,0,2,75,0,0,0,0,0
0,380,8,0,0,5,11,0,0,0,49
0,57,2,0,238,0,0,0,0,0,0
0,426,8,127,255,0,0,0,0,101,49
0,356,8,4,0,0,80,88,0,0,52
0,398,3,0,25,97,0,0,0,0,0
0,57,2,0,253,0,0,0,0,0,0
0,356,8,4,0,0,80,88,0,0,7
0,398,3,0,3,119,0,0,0,0,0
0,660,8,6,12,0,4,20,8,0,6
0,356,8,4,0,64,80,88,0,0,18
0,380,8,0,0,5,11,0,0,0,49
0,356,8,4,0,64,80,88,0,0,33
0,380,8,0,0,5,11,0,0,0,4
0,57,2,0,223,0,0,0,0,0,0
0,310,8,0,0,0,0,0,0,0,29
0,380,8,0,0,5,11,0,0,0,19
0,356,8,4,0,64,80,88,0,0,3
0,432,7,0,15,0,0,0,0,103,0
0,356,8,4,0,64,80,88,0,0,18
0,344,8,0,0,0,0,0,0,0,55
0,356,8,4,0,64,80,88,0,0,33
0,398,3,0,2,90,0,0,0,0,0
0,777,8,0,0,0,0,0,0,0,162
0,356,8,4,0,64,80,88,0,0,48
0,380,8,0,0,4,251,0,0,0,21
0,356,8,4,0,64,80,88,0,0,3
0,380,8,0,0,4,247,0,0,0,40
0,356,8,4,0,64,80,88,0,0,18
0,310,8,0,0,0,0,0,0,0,59
0,356,8,4,0,64,80,88,0,0,33
0,150,8,128,64,7,248,0,0,0,30
0,464,8,0,0,0,0,0,0,0,10
0,57,2,0,238,0,0,0,0,0,0
0,380,8,0,0,4,242,0,0,0,30
0,356,8,4,0,64,80,88,0,0,3
0,398,3,0,2,60,0,0,0,0,0
0,57,2,0,253,0,0,0,0,0,0
0,356,8,4,0,64,80,88,0,0,18
0,319,8,0,197,0,187,255,146,0,50
0,356,8,4,0,64,80,88,0,0,33
0,398,3,0,2,30,0,0,0,0,0
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,88,0,0,48
0,380,8,0,0,4,231,0,0,0,26
0,356,8,4,0,64,80,88,0,0,3
0,344,8,0,0,0,0,0,0,0,40
0,356,8,4,0,64,80,88,0,0,18
0,398,3,0,3,14,0,0,0,0,0
0,57,2,0,238,0,0,0,0,0,0
0,356,8,4,0,64,80,88,0,0,33
0,319,8,0,199,0,191,255,186,0,5
0,356,8,4,0,64,80,88,0,0,48
0,398,3,0,0,47,0,0,0,0,0
0,380,8,0,0,4,222,0,0,0,20
0,773,2,0,181,0,0,0,0,0,0
0,426,8,127,255,0,0,0,0,99,36
0,356,8,4,0,64,80,88,0,0,18
0,150,8,128,128,7,252,0,0,0,7
0,380,8,0,0,4,216,0,0,0,56
0,356,8,4,0,64,80,88,0,0,33
0,57,2,0,223,0,0,0,0,0,0
0,356,8,4,0,64,80,88,0,0,48
0,310,8,0,0,0,0,0,0,0,29
0,356,8,4,0,64,80,87,0,0,4
0,150,8,128,128,7,252,0,0,0,52
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,87,0,0,19
0,380,8,0,0,4,197,0,0,0,60
0,57,2,0,253,0,0,0,0,0,0
0,476,4,2,4,197,37,0,0,0,0
0,777,8,0,0,0,0,0,0,0,132
0,356,8,4,0,64,80,88,0,0,48
0,57,2,0,192,0,0,0,0,0,0
0,356,8,4,0,64,80,88,0,0,3
0,398,3,0,0,62,0,0,0,0,0
0,660,8,6,12,0,4,20,8,0,51
0,356,8,4,0,64,80,88,0,0,18
0,380,8,0,0,4,188,0,0,0,54
0,356,8,4,0,64,80,88,0,0,33
0,380,8,0,0,4,185,0,0,0,12
0,57,2,0,238,0,0,0,0,0,0
0,310,8,0,0,0,0,0,0,0,29
0,380,8,0,0,4,185,0,0,0,27
0,356,8,4,0,64,80,89,0,0,2
0,432,7,0,15,0,0,0,0,73,0
0,356,8,4,0,64,80,91,0,0,31
0,344,8,0,0,0,0,0,0,0,55
0,356,8,4,0,64,80,89,0,0,32
0,398,3,0,0,16,0,0,0,0,0
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,88,0,0,48
0,380,8,0,0,4,172,0,0,0,25
0,57,2,0,223,0,0,0,0,0,0
0,380,8,0,0,4,172,0,0,0,40
0,660,8,6,12,0,4,20,8,0,21
0,356,8,4,0,64,80,88,0,0,18
0,57,2,0,238,0,0,0,0,0,0
0,356,8,4,0,64,80,88,0,0,33
0,314,8,75,0,49,0,0,0,0,143
0,356,8,4,0,64,80,87,0,0,49
0,150,8,128,128,7,252,0,0,0,37
0,380,8,0,0,4,163,0,0,0,18
0,356,8,4,0,64,80,87,0,0,4
0,464,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,87,0,0,19
0,380,8,0,0,4,154,0,0,0,58
0,356,8,4,0,64,80,87,0,0,34
0,344,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,86,0,0,50
0,398,3,0,0,47,0,0,0,0,0
0,380,8,0,0,4,142,0,0,0,25
0,57,2,0,238,0,0,0,0,0,0
0,432,7,0,15,0,0,0,0,103,0
0,356,8,4,0,64,80,87,0,0,19
0,150,8,128,64,7,252,0,0,0,11
0,57,2,0,253,0,0,0,0,0,0
0,356,8,4,0,64,80,86,0,0,35
0,380,8,0,0,4,136,0,0,0,0
0,356,8,4,0,64,80,87,0,0,49
0,310,8,0,0,0,0,0,0,0,29
0,380,8,0,0,4,136,0,0,0,31
0,150,8,128,64,7,252,0,0,0,56
0,660,8,6,12,0,4,20,8,0,6
0,57,2,0,223,0,0,0,0,0,0
0,380,8,0,0,4,128,0,0,0,53
0,356,8,4,0,64,80,87,0,0,34
0,398,3,0,0,16,0,0,0,0,0
0,57,2,0,238,0,0,0,0,0,0
0,356,8,4,0,64,80,86,0,0,50
0,319,8,0,160,0,171,255,176,0,28
0,356,8,4,0,64,80,87,0,0,4
0,398,3,0,3,59,0,0,0,0,0
0,660,8,4,12,0,4,20,8,0,23
0,356,8,4,0,64,80,88,0,0,18
0,380,8,0,0,4,107,0,0,0,60
0,356,8,4,0,64,80,88,0,0,33
0,344,8,0,0,0,0,0,0,0,10
0,356,8,4,0,64,80,88,0,0,48
0,398,3,0,1,46,0,0,0,0,0
0,57,2,0,223,0,0,0,0,0,0
0,356,8,4,0,64,80,89,0,0,2
0,314,8,75,0,49,0,0,0,0,173
0,356,8,4,0,64,80,89,0,0,17
0,398,3,0,0,1,0,0,0,0,0
0,380,8,0,0,4,102,0,0,0,49
0,356,8,4,0,64,80,91,0,0,46
0,426,8,127,255,0,0,0,0,101,19
0,57,2,0,253,0,0,0,0,0,0
0,319,8,0,184,0,180,255,166,0,20
